task,run,t,fence,retiring,bad_spec,fe_bound,be_bound,fetch_lat,fetch_bw,mem_bound,core_bound,heavy_ops,br_mispred
prometheus,run_5,250.243342037,tool,30.68,14.49,26.7,30.16,14.99,11.71,19.22,10.93,1.92,13.88
prometheus,run_5,260.252804423,harness,38.18,7.5,15.09,40.12,4.78,10.31,30.73,9.39,1.96,6.33
prometheus,run_5,260.252804423,tool,30.2,12.82,24.72,33.27,13.89,10.83,19.86,13.41,1.95,12.38
prometheus,run_5,266.735146362,harness,34.36,7.76,15.2,42.96,5.37,9.83,35.3,7.66,1.23,6.65
prometheus,run_5,266.735146362,tool,30.71,14.21,25.41,35.01,13.92,11.49,20.27,14.74,1.88,13.6
prometheus,run_6,10.009860237,harness,34.47,14.58,33.14,16.68,19.64,13.5,11.13,5.55,1.37,13.8
prometheus,run_6,10.009860237,tool,26.39,16.09,39.6,18.9,16.9,22.7,11.85,7.05,2.07,15.72
prometheus,run_6,20.016944842,harness,42.46,10.84,22.12,25.36,9.02,13.1,19.05,6.31,1.19,9.63
prometheus,run_6,20.016944842,tool,23.89,18.36,40.15,18.55,12.3,27.85,11.89,6.66,1.86,18.42
prometheus,run_6,30.026861269,harness,40.33,10.34,19.79,31.06,8.13,11.65,25.0,6.07,1.35,9.38
prometheus,run_6,30.026861269,tool,28.21,16.09,37.42,19.65,19.65,17.77,12.39,7.26,2.41,15.71
prometheus,run_6,40.03767007,harness,41.69,9.58,17.79,30.83,8.39,9.4,25.47,5.36,1.48,8.72
prometheus,run_6,40.03767007,tool,27.21,17.29,38.04,20.54,18.94,19.1,13.36,7.18,2.23,17.04
prometheus,run_6,50.048154115,harness,40.08,9.69,18.38,34.43,8.78,9.6,27.78,6.65,1.51,8.84
prometheus,run_6,50.048154115,tool,27.95,16.79,35.64,22.96,18.92,16.72,13.36,9.59,2.18,16.46
prometheus,run_6,60.056504173,harness,37.63,9.66,18.61,37.02,8.77,9.84,31.72,5.3,1.51,8.82
prometheus,run_6,60.056504173,tool,28.58,16.27,35.29,21.08,18.81,16.48,12.75,8.33,2.24,15.96
prometheus,run_6,70.066860965,harness,34.09,9.48,18.57,39.23,8.68,9.88,34.45,4.78,1.55,8.68
prometheus,run_6,70.066860965,tool,30.62,15.93,32.1,23.13,17.36,14.75,14.29,8.84,2.24,15.54
prometheus,run_6,80.0778662,tool,30.83,16.0,33.13,22.94,17.93,15.2,13.9,9.04,2.21,15.7
prometheus,run_6,90.087860525,tool,26.67,16.87,34.84,22.75,20.74,14.1,15.41,7.34,1.67,16.33
prometheus,run_6,100.097854311,harness,31.11,9.61,18.76,37.24,8.74,10.02,37.15,0.09,1.52,8.78
prometheus,run_6,100.097854311,tool,30.82,16.47,28.05,26.76,15.46,12.59,17.8,8.96,2.15,15.98
prometheus,run_6,110.108206853,tool,29.81,16.83,31.01,24.21,17.2,13.81,15.69,8.52,2.15,16.39
prometheus,run_6,120.117860773,tool,30.21,16.28,29.72,26.08,16.23,13.49,17.1,8.99,2.22,15.85
prometheus,run_6,130.128186698,harness,36.17,9.52,18.63,35.34,8.76,9.87,29.83,5.5,1.56,8.72
prometheus,run_6,130.128186698,tool,30.81,16.41,27.79,27.05,15.28,12.51,17.98,9.07,2.17,15.94
prometheus,run_6,140.13785853,tool,30.41,16.48,28.52,26.48,15.58,12.94,17.7,8.78,2.11,15.98
prometheus,run_6,150.149857368,tool,31.33,16.73,27.5,25.96,15.01,12.49,17.45,8.51,2.01,16.16
prometheus,run_6,160.159868541,harness,37.43,9.9,19.31,33.32,9.01,10.29,27.83,5.49,1.47,9.02
prometheus,run_6,160.159868541,tool,30.8,16.51,27.8,26.76,15.27,12.53,18.02,8.73,1.99,16.02
prometheus,run_6,170.169858479,harness,35.42,9.53,18.42,41.83,8.69,9.73,36.34,5.49,1.54,8.72
prometheus,run_6,170.169858479,tool,30.77,16.34,27.94,26.97,15.35,12.59,17.85,9.12,2.16,15.87
prometheus,run_6,180.179865931,harness,38.8,8.34,15.27,37.65,4.45,10.82,29.56,8.09,1.17,6.77
prometheus,run_6,180.179865931,tool,30.54,16.33,28.81,26.28,15.86,12.95,17.15,9.13,2.17,15.89
prometheus,run_6,190.189859844,harness,37.95,8.26,14.95,36.96,4.35,10.6,29.7,7.26,1.17,6.69
prometheus,run_6,190.189859844,tool,30.67,16.4,28.13,26.8,15.47,12.67,17.75,9.05,2.16,15.93
prometheus,run_6,200.200220192,harness,39.26,7.6,16.41,37.17,4.85,11.56,30.18,6.99,1.17,6.42
prometheus,run_6,200.200220192,tool,30.93,16.23,27.51,32.79,15.12,12.39,21.88,10.91,2.15,15.78
prometheus,run_6,210.20812422,harness,37.88,7.62,16.82,37.99,4.51,12.31,30.64,7.35,1.56,6.8
prometheus,run_6,210.20812422,tool,30.88,16.32,27.63,31.98,15.19,12.44,20.82,11.16,2.14,15.85
prometheus,run_6,220.217863751,harness,37.89,7.54,16.24,36.5,4.41,11.83,29.58,6.92,1.56,6.74
prometheus,run_6,220.217863751,tool,30.93,15.28,28.56,26.45,15.65,12.92,17.03,9.42,2.18,14.72
prometheus,run_6,230.227879342,harness,39.35,7.9,16.6,36.89,4.36,12.24,30.36,6.53,1.57,6.7
prometheus,run_6,230.227879342,tool,30.98,15.5,28.56,26.77,15.73,12.83,17.54,9.24,2.2,14.96
prometheus,run_6,240.239859097,harness,39.06,7.93,16.65,37.95,4.38,12.28,29.87,8.08,1.56,6.76
prometheus,run_6,240.239859097,tool,28.99,13.59,25.49,37.29,15.22,10.27,22.37,14.93,2.14,12.97
prometheus,run_6,250.250548491,harness,38.14,8.69,17.04,37.24,4.37,12.67,28.35,8.89,1.95,6.74
prometheus,run_6,250.250548491,tool,30.37,14.57,28.68,28.28,16.05,12.64,17.54,10.73,2.2,14.05
prometheus,run_6,260.251145885,harness,40.24,8.69,16.96,34.92,4.41,12.55,28.87,6.04,1.94,6.74
prometheus,run_6,260.251145885,tool,31.17,12.32,24.95,32.23,14.53,10.41,17.54,14.7,2.01,12.47
prometheus,run_6,267.699756783,harness,33.68,7.24,15.62,45.02,5.3,10.32,35.9,9.12,1.19,6.43
prometheus,run_6,267.699756783,tool,30.76,13.86,26.99,35.6,15.19,11.8,20.17,15.43,2.12,13.4
prometheus,run_7,10.009954541,harness,35.19,14.42,32.87,16.97,18.46,14.41,11.28,5.69,1.57,13.44
prometheus,run_7,10.009954541,tool,29.67,15.01,37.18,18.0,15.74,21.43,11.18,6.82,2.36,14.56
prometheus,run_7,20.019955304,harness,42.98,10.64,21.86,25.95,10.11,11.75,19.28,6.67,1.22,9.77
prometheus,run_7,20.019955304,tool,25.61,17.8,38.99,16.74,11.49,27.5,10.71,6.03,1.98,17.42
prometheus,run_7,30.029954256,harness,40.2,10.23,19.66,30.87,9.2,10.46,24.43,6.45,1.3,9.19
prometheus,run_7,30.029954256,tool,29.19,16.22,37.43,18.11,20.04,17.39,10.95,7.16,2.44,15.71
prometheus,run_7,40.04040665,harness,42.73,9.98,17.38,31.01,8.39,8.99,24.55,6.46,1.25,9.07
prometheus,run_7,40.04040665,tool,28.57,16.49,35.53,20.65,19.93,15.6,12.96,7.69,1.61,16.21
prometheus,run_7,50.049956159,harness,40.0,10.3,18.16,33.96,9.59,8.58,27.89,6.07,1.21,9.44
prometheus,run_7,50.049956159,tool,28.73,16.08,34.12,21.88,19.26,14.86,13.86,8.02,1.63,15.84
prometheus,run_7,60.060956727,harness,41.35,10.2,17.89,33.13,9.24,8.65,26.99,6.14,1.25,9.27
prometheus,run_7,60.060956727,tool,27.72,15.45,33.01,25.02,18.92,14.09,15.61,9.42,1.62,15.18
prometheus,run_7,70.068843855,harness,38.53,10.23,18.51,34.16,9.72,8.78,30.05,4.11,1.19,9.41
prometheus,run_7,70.068843855,tool,28.19,15.64,32.4,23.44,19.38,13.02,14.74,8.7,1.61,15.4
prometheus,run_7,80.078955198,harness,42.8,9.18,17.83,31.28,4.96,12.87,24.67,6.62,1.25,7.61
prometheus,run_7,80.078955198,tool,28.16,15.37,33.39,23.63,19.29,14.1,14.69,8.94,1.6,15.16
prometheus,run_7,90.088982623,tool,28.04,15.25,34.82,23.75,20.07,14.76,15.76,7.98,2.01,14.81
prometheus,run_7,100.099955488,harness,32.22,7.79,14.75,48.57,4.72,10.02,41.91,6.67,1.18,6.4
prometheus,run_7,100.099955488,tool,28.19,16.86,31.22,24.97,18.09,13.13,16.58,8.4,1.61,16.47
prometheus,run_7,110.110951142,harness,48.36,8.76,19.85,24.51,4.89,14.96,15.08,9.43,1.2,10.0
prometheus,run_7,110.110951142,tool,32.88,17.43,22.77,31.29,12.03,10.74,21.17,10.12,1.81,16.93
prometheus,run_7,120.120956514,tool,33.42,15.63,20.96,29.79,10.33,10.63,20.34,9.44,1.86,15.17
prometheus,run_7,130.131557725,tool,31.49,16.77,25.9,26.58,13.54,12.36,17.78,8.8,1.75,16.22
prometheus,run_7,140.140952817,harness,50.27,8.85,17.55,21.66,5.05,12.5,15.03,6.63,1.22,7.64
prometheus,run_7,140.140952817,tool,31.55,16.58,24.69,28.87,12.67,12.02,19.17,9.7,1.81,16.08
prometheus,run_7,150.150947928,tool,30.4,16.99,28.4,25.59,15.62,12.78,16.49,9.1,1.82,16.51
prometheus,run_7,160.161951983,tool,29.31,15.35,29.85,26.41,16.27,13.58,17.89,8.52,1.68,14.95
prometheus,run_7,170.171951029,harness,38.76,8.74,15.45,38.23,4.86,10.59,30.64,7.59,1.2,7.55
prometheus,run_7,170.171951029,tool,31.91,16.73,24.39,29.05,12.54,11.85,19.14,9.91,1.81,16.22
prometheus,run_7,180.181950458,harness,40.16,8.25,15.82,34.98,4.36,11.47,27.29,7.69,1.57,7.08
prometheus,run_7,180.181950458,tool,31.28,16.83,25.98,27.2,13.71,12.27,17.97,9.23,1.79,16.3
prometheus,run_7,190.191955794,harness,37.67,8.27,15.1,39.97,4.37,10.73,32.07,7.9,1.57,7.09
prometheus,run_7,190.191955794,tool,31.58,16.46,25.24,27.9,13.19,12.05,18.56,9.34,1.8,15.96
prometheus,run_7,200.201954643,harness,35.88,8.27,15.36,45.0,4.37,10.99,37.81,7.19,1.57,7.09
prometheus,run_7,200.201954643,tool,29.74,12.4,23.13,36.95,12.37,10.76,22.37,14.58,2.05,11.96
prometheus,run_7,210.212281432,harness,39.49,7.86,16.55,34.97,4.74,11.81,27.54,7.43,1.59,7.08
prometheus,run_7,210.212281432,tool,31.25,15.01,27.28,27.14,13.6,13.68,18.96,8.18,2.11,14.56
prometheus,run_7,220.222954513,harness,36.64,7.86,15.74,40.68,4.73,11.01,31.14,9.55,1.57,7.07
prometheus,run_7,220.222954513,tool,30.53,14.56,26.75,29.55,14.08,12.67,19.16,10.39,2.1,14.09
prometheus,run_7,230.232959374,harness,37.84,7.09,16.57,38.66,4.74,11.83,29.71,8.95,1.57,6.31
prometheus,run_7,230.232959374,tool,30.77,15.13,27.49,27.89,14.62,12.87,18.4,9.49,2.1,14.64
prometheus,run_7,240.236158674,harness,40.31,7.24,16.61,37.38,4.79,11.83,28.85,8.53,1.95,6.48
prometheus,run_7,240.236158674,tool,31.29,14.31,24.79,31.79,12.6,12.18,20.26,11.54,2.04,13.84
prometheus,run_7,250.245955578,harness,38.25,7.08,16.5,37.3,4.73,11.77,30.15,7.16,1.96,6.29
prometheus,run_7,250.245955578,tool,25.81,6.8,20.36,47.37,11.98,8.37,29.17,18.2,1.65,6.53
prometheus,run_7,260.256372935,harness,36.95,7.15,15.73,40.11,4.72,11.01,31.76,8.35,1.57,6.32
prometheus,run_7,260.256372935,tool,27.66,17.73,20.21,33.85,9.44,10.77,14.62,19.23,1.29,17.22
prometheus,run_7,270.265956257,harness,41.57,7.12,16.67,35.97,4.76,11.92,28.97,7.0,1.57,6.32
prometheus,run_7,270.265956257,tool,30.13,14.46,27.31,29.84,14.26,13.06,17.42,12.42,1.63,13.89
prometheus,run_7,271.876514326,harness,22.61,7.54,9.15,60.37,4.24,4.91,53.65,6.72,0.89,6.72
prometheus,run_7,271.876514326,tool,29.29,14.0,27.73,30.52,14.59,13.14,16.25,14.28,1.31,13.57
prometheus,run_8,10.009952076,harness,34.81,14.67,32.83,16.61,18.6,14.23,11.17,5.44,1.72,13.89
prometheus,run_8,10.009952076,tool,28.85,15.24,38.22,18.13,15.92,22.29,11.2,6.92,2.25,14.91
prometheus,run_8,20.019953515,harness,42.52,10.52,21.54,25.86,9.78,11.76,19.48,6.38,1.52,9.87
prometheus,run_8,20.019953515,tool,25.37,18.48,38.92,17.66,12.0,26.92,11.6,6.06,2.07,18.08
prometheus,run_8,30.03034265,harness,40.36,9.69,18.52,31.44,6.85,11.68,25.12,6.32,1.57,8.76
prometheus,run_8,30.03034265,tool,28.59,15.79,36.88,19.45,19.63,17.25,11.98,7.47,2.53,15.35
prometheus,run_8,40.040878158,harness,41.26,8.59,16.57,32.63,6.73,9.85,24.69,7.94,1.57,8.2
prometheus,run_8,40.040878158,tool,28.52,16.34,36.79,20.69,20.39,16.4,13.05,7.64,2.37,15.94
prometheus,run_8,50.051234257,harness,41.74,8.72,14.56,33.83,6.83,7.73,27.05,6.78,1.57,8.25
prometheus,run_8,50.051234257,tool,28.35,15.36,32.89,24.83,18.46,14.43,15.71,9.12,2.31,14.81
prometheus,run_8,60.060954373,harness,38.81,8.58,16.23,37.74,6.67,9.55,32.09,5.66,1.57,8.13
prometheus,run_8,60.060954373,tool,28.77,14.97,33.23,23.31,18.38,14.85,14.48,8.83,2.14,14.49
prometheus,run_8,70.070956032,harness,35.66,8.38,15.92,37.14,6.45,9.47,32.98,4.16,1.57,7.96
prometheus,run_8,70.070956032,tool,29.53,14.23,28.17,29.49,14.94,13.23,18.64,10.85,2.25,13.73
prometheus,run_8,80.080961362,tool,30.39,14.19,31.47,24.63,16.62,14.85,15.62,9.01,2.26,13.81
prometheus,run_8,90.091401828,tool,26.47,17.01,35.26,22.61,20.84,14.42,15.09,7.52,1.52,16.62
prometheus,run_8,100.100957045,harness,38.01,8.43,15.99,44.77,6.5,9.49,39.76,5.02,1.57,8.01
prometheus,run_8,100.100957045,tool,30.71,16.55,27.52,27.09,15.39,12.13,17.79,9.29,2.36,15.99
prometheus,run_8,110.111953715,tool,30.22,16.26,26.91,28.19,15.08,11.83,19.04,9.15,2.41,15.67
prometheus,run_8,120.121958046,tool,30.71,17.05,27.92,26.15,15.59,12.34,17.18,8.97,2.41,16.53
prometheus,run_8,130.131958583,harness,45.64,10.85,16.43,24.73,5.95,10.48,18.59,6.14,1.57,10.03
prometheus,run_8,130.131958583,tool,30.72,16.49,27.57,26.79,15.33,12.24,17.58,9.21,2.4,15.92
prometheus,run_8,140.142003841,tool,30.62,14.57,22.91,32.97,11.9,11.01,22.21,10.76,2.15,13.96
prometheus,run_8,150.151953914,tool,29.07,13.01,26.54,32.52,14.64,11.9,22.31,10.21,2.4,12.26
prometheus,run_8,160.162280234,harness,37.4,8.25,16.03,36.42,6.64,9.39,30.51,5.91,1.57,7.86
prometheus,run_8,160.162280234,tool,31.69,14.03,27.03,26.89,15.68,11.35,17.64,9.25,2.65,13.48
prometheus,run_8,170.172645255,harness,35.46,8.33,15.84,46.03,6.39,9.45,38.49,7.54,1.57,7.93
prometheus,run_8,170.172645255,tool,32.15,14.53,23.99,30.34,12.31,11.68,20.72,9.63,2.23,13.94
prometheus,run_8,180.182960709,harness,37.13,8.36,15.88,43.11,6.41,9.46,38.43,4.68,1.57,7.95
prometheus,run_8,180.182960709,tool,31.74,15.22,25.6,28.5,13.6,12.0,19.31,9.19,2.31,14.63
prometheus,run_8,190.192955198,harness,38.87,7.85,16.55,36.71,4.72,11.84,28.44,8.27,1.57,6.7
prometheus,run_8,190.192955198,tool,32.43,15.49,23.19,31.25,11.93,11.26,21.39,9.87,2.21,14.89
prometheus,run_8,200.204099271,harness,35.48,7.89,16.54,43.27,4.78,11.76,31.85,11.42,1.57,6.72
prometheus,run_8,200.204099271,tool,30.85,12.88,23.55,34.17,12.43,11.12,21.55,12.62,2.14,12.34
prometheus,run_8,210.214574434,harness,39.12,8.01,16.94,36.45,4.55,12.39,28.36,8.09,1.58,6.47
prometheus,run_8,210.214574434,tool,30.17,13.19,24.9,32.23,12.78,12.12,20.93,11.29,2.17,12.76
prometheus,run_8,220.223959452,harness,39.08,7.86,15.53,36.86,4.34,11.19,28.82,8.04,1.57,6.29
prometheus,run_8,220.223959452,tool,31.7,12.22,26.9,28.63,14.52,12.38,17.82,10.82,2.5,11.78
prometheus,run_8,230.233958151,harness,34.78,7.88,16.13,39.52,4.37,11.76,36.14,3.38,1.57,6.32
prometheus,run_8,230.233958151,tool,31.56,12.64,26.61,29.15,14.33,12.28,19.33,9.83,2.55,12.17
prometheus,run_8,240.244360458,harness,38.33,7.58,17.05,37.13,4.79,12.26,29.36,7.77,1.59,6.73
prometheus,run_8,240.244360458,tool,31.11,10.63,25.53,36.83,13.59,11.94,23.57,13.26,2.32,10.29
prometheus,run_8,250.254683245,harness,38.06,7.88,17.35,36.49,4.4,12.95,28.11,8.38,1.58,6.73
prometheus,run_8,250.254683245,tool,31.37,14.67,28.52,26.07,15.74,12.78,16.72,9.35,2.46,14.13
prometheus,run_8,260.264959961,harness,39.97,8.33,17.71,37.74,4.96,12.75,26.77,10.97,1.57,7.15
prometheus,run_8,260.264959961,tool,31.37,9.13,24.32,34.54,13.05,11.27,19.41,15.13,1.75,9.04
prometheus,run_8,268.104285324,harness,35.0,8.15,16.34,42.03,5.11,11.23,34.61,7.42,1.57,7.02
prometheus,run_8,268.104285324,tool,31.53,10.69,24.96,37.76,13.7,11.26,21.66,16.1,2.29,10.36
